
	Screening and Risk Factors Report for United States by County
(2017-2019 County Level Modeled Estimates Combining BRFSS & NHIS)

Had Colonoscopy in Past 10 Years
"All Races (includes Hispanic), Both Sexes, Ages 50-75"

Sorted by Percent

County,FIPS,"Model-Based Percent(3)","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Fleming County, Kentucky",21069,55.9 ,42.7, 69.2
"Houston County, Tennessee",47083,55.9 ,42.1, 69.5
"Richland Parish, Louisiana",22083,55.9 ,40.6, 70.8
"Sequoyah County, Oklahoma",40135,55.9 ,41.3, 70.2
"Sutter County, California",06101,55.9 ,41.8, 69.8
"Comanche County, Oklahoma",40031,55.8 ,43.6, 68.2
"Essex County, Virginia",51057,55.8 ,41.2, 70.2
"Stephens County, Georgia",13257,55.8 ,41.5, 69.8
"Avery County, North Carolina",37011,55.7 ,39.4, 71.6
"Clay County, Florida",12019,55.7 ,44.1, 67.0
"Collingsworth County, Texas",48087,55.7 ,39.2, 71.5
"Denton County, Texas",48121,55.7 ,45.7, 65.7
"Franklin City, Virginia",51620,55.7 ,40.9, 69.9
"Gray County, Texas",48179,55.7 ,40.0, 70.7
"Iberville Parish, Louisiana",22047,55.7 ,41.4, 69.7
"Lake County, Indiana",18089,55.7 ,46.6, 64.7
"Marion County, Alabama",01093,55.7 ,42.5, 68.7
"McHenry County, Illinois",17111,55.7 ,46.4, 65.0
"Stone County, Arkansas",05137,55.7 ,42.1, 69.4
"Taylor County, Florida",12123,55.7 ,43.3, 68.2
"Twin Falls County, Idaho",16083,55.7 ,43.9, 67.7
"West Feliciana Parish, Louisiana",22125,55.7 ,40.7, 70.3
"Weston County, Wyoming",56045,55.7 ,42.6, 69.0
"DeWitt County, Texas",48123,55.6 ,39.3, 71.5
"Howard County, Arkansas",05061,55.6 ,40.8, 70.0
"Jerome County, Idaho",16053,55.6 ,41.4, 69.4
"Lawrence County, Missouri",29109,55.6 ,41.4, 69.6
"Rosebud County, Montana",30087,55.6 ,42.9, 68.3
"Walker County, Georgia",13295,55.6 ,41.6, 69.4
"Clay County, Tennessee",47027,55.5 ,40.0, 70.4
"Cotton County, Oklahoma",40033,55.5 ,40.2, 70.4
"Grenada County, Mississippi",28043,55.5 ,42.5, 68.7
"Howell County, Missouri",29091,55.5 ,42.5, 68.9
"Kit Carson County, Colorado",08063,55.5 ,40.5, 70.1
"Lake County, California",06033,55.5 ,44.5, 66.1
"Lincoln County, North Carolina",37109,55.5 ,40.3, 70.3
"Macon County, Tennessee",47111,55.5 ,41.1, 69.6
"McIntosh County, Oklahoma",40091,55.5 ,40.3, 70.1
"Peoria County, Illinois",17143,55.5 ,43.7, 66.9
"Scotts Bluff County, Nebraska",31157,55.5 ,44.0, 67.7
"Woodward County, Oklahoma",40153,55.5 ,41.6, 69.5
"Colusa County, California",06011,55.4 ,40.2, 70.6
"Duplin County, North Carolina",37061,55.4 ,41.3, 69.2
"Pawnee County, Oklahoma",40117,55.4 ,40.7, 69.7
"Pershing County, Nevada",32027,55.4 ,39.6, 70.5
"Prowers County, Colorado",08099,55.4 ,39.8, 70.3
"Scott County, Arkansas",05127,55.4 ,40.3, 70.1
"Searcy County, Arkansas",05129,55.4 ,40.9, 69.4
"Yazoo County, Mississippi",28163,55.4 ,40.7, 70.0
"Bee County, Texas",48025,55.3 ,39.6, 70.5
"Bibb County, Alabama",01007,55.3 ,41.2, 69.2
"Catahoula Parish, Louisiana",22025,55.3 ,40.4, 69.9
"Del Norte County, California",06015,55.3 ,39.6, 70.5
"Lincoln County, Idaho",16063,55.3 ,40.4, 70.1
"Pottawatomie County, Oklahoma",40125,55.3 ,42.3, 68.4
"Titus County, Texas",48449,55.3 ,38.7, 71.3
"Washington County, Idaho",16087,55.3 ,41.4, 69.1
"Wayne County, Iowa",19185,55.3 ,40.6, 69.5
"Fort Bend County, Texas",48157,55.2 ,44.3, 65.9
"Grant County, Washington",53025,55.2 ,44.0, 66.7
"Halifax County with South Boston City, Virginia",51083,55.2 ,41.1, 69.1
"Hardy County, West Virginia",54031,55.2 ,41.2, 69.1
"Harlan County, Kentucky",21095,55.2 ,42.4, 67.9
"Henderson County, Texas",48213,55.2 ,40.5, 69.6
"Inyo County, California",06027,55.2 ,39.2, 70.7
"Jeff Davis County, Georgia",13161,55.2 ,39.8, 70.4
"Mohave County, Arizona",04015,55.2 ,45.5, 65.1
"Morehouse Parish, Louisiana",22067,55.2 ,40.5, 69.7
"Pittsburg County, Oklahoma",40121,55.2 ,41.8, 68.7
"Putnam County, Florida",12107,55.2 ,45.1, 65.5
"Wirt County, West Virginia",54105,55.2 ,40.3, 69.9
"Bartholomew County, Indiana",18005,55.1 ,47.1, 63.0
"Bartow County, Georgia",13015,55.1 ,46.6, 63.6
"Glacier County, Montana",30035,55.1 ,42.8, 67.7
"Hamilton County, Kansas",20075,55.1 ,40.0, 69.8
"Morgan County, Colorado",08087,55.1 ,41.2, 69.0
"Platte County, Wyoming",56031,55.1 ,41.6, 68.5
"St. John the Baptist Parish, Louisiana",22095,55.1 ,40.5, 69.5
"Summit County, Colorado",08117,55.1 ,40.4, 69.5
"Taliaferro County, Georgia",13265,55.1 ,38.8, 70.9
"Tazewell County, Virginia",51185,55.1 ,41.7, 68.6
"Twiggs County, Georgia",13289,55.1 ,39.5, 70.3
"Upson County, Georgia",13293,55.1 ,40.4, 69.6
"Vance County, North Carolina",37181,55.1 ,40.2, 69.8
"Vermilion Parish, Louisiana",22113,55.1 ,42.8, 67.3
"Cottle County, Texas",48101,55.0 ,38.5, 71.1
"DeSoto County, Florida",12027,55.0 ,42.5, 67.4
"Elkhart County, Indiana",18039,55.0 ,43.0, 67.2
"Harrison County, Indiana",18061,55.0 ,41.4, 68.2
"Madera County, California",06039,55.0 ,41.4, 68.4
"Marshall County, Minnesota",27089,55.0 ,40.8, 69.2
"Newton County, Missouri",29145,55.0 ,40.7, 68.9
"Pearl River County, Mississippi",28109,55.0 ,41.6, 68.7
"Pickett County, Tennessee",47137,55.0 ,39.5, 70.3
"Rio Grande County, Colorado",08105,55.0 ,40.1, 69.5
"Robeson County, North Carolina",37155,55.0 ,42.4, 67.7
"Worth County, Missouri",29227,55.0 ,39.4, 70.0
"Young County, Texas",48503,55.0 ,40.1, 69.7
"Coal County, Oklahoma",40029,54.9 ,39.3, 69.8
"Crosby County, Texas",48107,54.9 ,38.5, 70.9
"Gallia County, Ohio",39053,54.9 ,42.4, 67.5
"Greene County, Virginia",51079,54.9 ,40.7, 69.1
"Harmon County, Oklahoma",40057,54.9 ,38.7, 70.7
"Izard County, Arkansas",05065,54.9 ,40.5, 69.2
"Le Flore County, Oklahoma",40079,54.9 ,41.4, 68.6
"Macon County, Georgia",13193,54.9 ,39.5, 69.8
"Riverside County, California",06065,54.9 ,47.0, 63.0
"Washington County, Alabama",01129,54.9 ,40.7, 69.0
"Beaver County, Oklahoma",40007,54.8 ,39.5, 69.9
"Berrien County, Georgia",13019,54.8 ,40.2, 69.3
"Crawford County, Missouri",29055,54.8 ,40.2, 69.1
"Galax City, Virginia",51640,54.8 ,38.3, 70.6
"Guadalupe County, New Mexico",35019,54.8 ,39.4, 69.7
"McCurtain County, Oklahoma",40089,54.8 ,41.3, 68.3
"McDuffie County, Georgia",13189,54.8 ,39.5, 69.8
"Porter County, Indiana",18127,54.8 ,43.7, 66.3
"Roane County, West Virginia",54087,54.8 ,40.9, 68.4
"Washington County, Georgia",13303,54.8 ,40.0, 69.4
"Hayes County, Nebraska",31085,54.7 ,39.6, 69.6
"Mountrail County, North Dakota",38061,54.7 ,41.5, 68.3
"Neshoba County, Mississippi",28099,54.7 ,41.0, 68.4
"Runnels County, Texas",48399,54.7 ,38.1, 70.6
"Dent County, Missouri",29065,54.6 ,39.2, 69.3
"Grant County, New Mexico",35017,54.6 ,42.2, 67.4
"Green County, Kentucky",21087,54.6 ,39.4, 69.9
"Ochiltree County, Texas",48357,54.6 ,39.0, 69.9
"Phillips County, Colorado",08095,54.6 ,39.8, 69.2
"Polk County, Arkansas",05113,54.6 ,40.4, 68.6
"Russell County, Virginia",51167,54.6 ,40.8, 68.5
"Scott County, Virginia",51169,54.6 ,40.9, 68.1
"Sheridan County, Montana",30091,54.6 ,40.2, 69.0
"St. Francis County, Arkansas",05123,54.6 ,40.9, 68.2
"Upton County, Texas",48461,54.6 ,38.0, 70.6
"Alleghany County, North Carolina",37005,54.5 ,39.0, 69.6
"Andrews County, Texas",48003,54.5 ,38.2, 70.3
"Banks County, Georgia",13011,54.5 ,39.4, 69.6
"Benson County, North Dakota",38005,54.5 ,41.2, 67.8
"Bonner County, Idaho",16017,54.5 ,41.8, 67.6
"Bulloch County, Georgia",13031,54.5 ,40.9, 68.2
"Grundy County, Tennessee",47061,54.5 ,40.4, 68.4
"Sherman County, Texas",48421,54.5 ,37.9, 70.4
"Buckingham County, Virginia",51029,54.4 ,40.6, 68.0
"Costilla County, Colorado",08023,54.4 ,39.3, 69.5
"Harford County, Maryland",24025,54.4 ,46.1, 63.0
"Independence County, Arkansas",05063,54.4 ,41.0, 67.8
"Kinney County, Texas",48271,54.4 ,37.9, 70.3
"Oglethorpe County, Georgia",13221,54.4 ,39.0, 69.7
"Ozark County, Missouri",29153,54.4 ,39.0, 69.3
"Franklin Parish, Louisiana",22041,54.3 ,38.6, 69.6
"Gooding County, Idaho",16047,54.3 ,40.3, 68.3
"Johnson County, Arkansas",05071,54.3 ,40.6, 68.2
"Juneau Borough, Alaska",02110,54.3 ,53.6, 55.1
"La Salle Parish, Louisiana",22059,54.3 ,39.2, 69.2
"Liberty County, Montana",30051,54.3 ,39.0, 69.4
"Perry County, Tennessee",47135,54.3 ,38.6, 69.4
"San Diego County, California",06073,54.3 ,48.4, 60.4
"Stevens County, Kansas",20189,54.3 ,39.1, 69.4
"Tyrrell County, North Carolina",37177,54.3 ,38.8, 69.4
"Van Buren County, Iowa",19177,54.3 ,39.9, 68.6
"Greenlee County, Arizona",04011,54.2 ,39.2, 68.8
"Hood River County, Oregon",41027,54.2 ,40.1, 68.2
"Lake County, Colorado",08065,54.2 ,38.8, 69.3
"Lincoln County, Georgia",13181,54.2 ,39.5, 68.5
"Loudoun County, Virginia",51107,54.2 ,45.8, 62.7
"San Juan County, New Mexico",35045,54.2 ,44.1, 65.1
"Stanton County, Kansas",20187,54.2 ,38.6, 69.3
"Ziebach County, South Dakota",46137,54.2 ,41.8, 67.1
"Allen County, Indiana",18003,54.1 ,47.2, 60.9
"Carter County, Oklahoma",40019,54.1 ,40.5, 67.6
"Clinton County, Kentucky",21053,54.1 ,39.0, 68.9
"Grimes County, Texas",48185,54.1 ,38.7, 69.2
"Harris County, Texas",48201,54.1 ,48.1, 60.2
"Kearny County, Kansas",20093,54.1 ,39.1, 69.0
"McKenzie County, North Dakota",38053,54.1 ,41.1, 67.4
"San Augustine County, Texas",48405,54.1 ,38.1, 70.0
"Sheridan County, Nebraska",31161,54.1 ,41.1, 67.3
"Smyth County, Virginia",51173,54.1 ,39.4, 68.6
"Aleutians West Census Area, Alaska",02016,54.0 ,39.2, 68.6
"Breathitt County, Kentucky",21025,54.0 ,39.6, 68.6
"Carroll County, Georgia",13045,54.0 ,40.7, 67.3
"Cumberland County, New Jersey",34011,54.0 ,41.6, 66.5
"Humphreys County, Mississippi",28053,54.0 ,38.9, 68.8
"Kleberg County, Texas",48273,54.0 ,37.7, 70.2
"Monterey County, California",06053,54.0 ,40.5, 67.3
"Montgomery County, Mississippi",28097,54.0 ,39.6, 68.1
"Montgomery County, Texas",48339,54.0 ,42.3, 65.8
"St. Francois County, Missouri",29187,54.0 ,40.4, 67.8
"White County, Arkansas",05145,54.0 ,40.8, 67.2
"Casey County, Kentucky",21045,53.9 ,39.5, 68.5
"Dallas County, Texas",48113,53.9 ,47.3, 60.5
"Dodge County, Georgia",13091,53.9 ,38.9, 68.5
"Grant County, Oklahoma",40053,53.9 ,39.4, 68.3
"Greene County, North Carolina",37079,53.9 ,38.1, 69.2
"Surry County, North Carolina",37171,53.9 ,39.8, 67.8
"Wayne County, Mississippi",28153,53.9 ,40.1, 67.8
"Bertie County, North Carolina",37015,53.8 ,39.6, 68.0
"Limestone County, Texas",48293,53.8 ,38.4, 69.0
"Cannon County, Tennessee",47015,53.7 ,38.9, 68.4
"Castro County, Texas",48069,53.7 ,37.4, 69.9
"Elko County, Nevada",32007,53.7 ,41.6, 66.3
"Emanuel County, Georgia",13107,53.7 ,39.5, 68.0
"Floyd County, Texas",48153,53.7 ,37.3, 70.0
"Lake County, Oregon",41037,53.7 ,38.8, 68.5
"Quitman County, Mississippi",28119,53.7 ,38.0, 69.0
"St. Mary Parish, Louisiana",22101,53.7 ,39.2, 68.1
"Warren County, Virginia",51187,53.7 ,41.0, 66.6
"Wayne County, West Virginia",54099,53.7 ,41.4, 66.3
"Wilkes County, Georgia",13317,53.6 ,38.1, 68.6
"Alameda County, California",06001,53.5 ,45.2, 62.1
"Davis County, Iowa",19051,53.5 ,39.5, 67.7
"Gray County, Kansas",20069,53.5 ,39.1, 67.7
"Letcher County, Kentucky",21133,53.5 ,40.1, 66.9
"Magoffin County, Kentucky",21153,53.5 ,39.1, 67.6
"Okeechobee County, Florida",12093,53.5 ,39.0, 67.9
"Deaf Smith County, Texas",48117,53.4 ,37.0, 69.6
"Mitchell County, Texas",48335,53.4 ,37.4, 69.3
"Pike County, Ohio",39131,53.4 ,39.8, 67.0
"Sutton County, Texas",48435,53.4 ,36.9, 69.5
"Bastrop County, Texas",48021,53.3 ,40.9, 65.7
"Jenkins County, Georgia",13165,53.3 ,37.1, 69.0
"Leslie County, Kentucky",21131,53.3 ,40.1, 66.5
"Lynchburg City, Virginia",51680,53.3 ,39.9, 66.7
"Medina County, Texas",48325,53.3 ,38.7, 67.5
"Morgan County, Georgia",13211,53.3 ,51.5, 55.2
"Navajo County, Arizona",04017,53.3 ,42.9, 64.5
"Tillman County, Oklahoma",40141,53.3 ,38.1, 68.3
"Bailey County, Texas",48017,53.2 ,36.8, 69.0
"Carter County, Missouri",29035,53.2 ,37.7, 68.6
"Crawford County, Kansas",20037,53.2 ,40.5, 66.2
"Crockett County, Texas",48105,53.2 ,36.7, 69.3
"Hancock County, Georgia",13141,53.2 ,37.9, 68.6
"Hughes County, Oklahoma",40063,53.2 ,38.0, 68.4
"McCulloch County, Texas",48307,53.2 ,37.0, 69.1
"Power County, Idaho",16077,53.2 ,38.0, 68.1
"Bennett County, South Dakota",46007,53.1 ,41.3, 65.2
"Colfax County, New Mexico",35007,53.1 ,39.5, 66.9
"Crittenden County, Arkansas",05035,53.1 ,39.0, 67.0
"Dawson County, Nebraska",31047,53.1 ,41.2, 65.3
"Noxubee County, Mississippi",28103,53.1 ,38.6, 67.3
"Pushmataha County, Oklahoma",40127,53.1 ,41.1, 64.9
"Socorro County, New Mexico",35053,53.1 ,39.2, 66.8
"Swisher County, Texas",48437,53.1 ,36.7, 69.2
"Tyler County, Texas",48457,53.1 ,38.0, 67.9
"Wyandotte County, Kansas",20209,53.1 ,45.0, 61.4
"Catoosa County, Georgia",13047,53.0 ,38.7, 67.3
"Gonzales County, Texas",48177,53.0 ,36.6, 69.0
"Morrow County, Ohio",39117,53.0 ,41.4, 64.8
"Wibaux County, Montana",30109,53.0 ,38.1, 67.8
"Wilson County, Kansas",20205,53.0 ,38.6, 67.3
"Big Horn County, Montana",30003,52.9 ,39.5, 66.7
"Dawson County, Texas",48115,52.9 ,36.7, 69.1
"Holmes County, Florida",12059,52.9 ,40.6, 65.6
"Imperial County, California",06025,52.9 ,39.2, 66.7
"Lanier County, Georgia",13173,52.9 ,37.5, 67.9
"Assumption Parish, Louisiana",22007,52.8 ,41.1, 64.3
"Dunklin County, Missouri",29069,52.8 ,42.6, 63.2
"Leake County, Mississippi",28079,52.8 ,38.9, 66.9
"Martin County, Indiana",18101,52.8 ,37.3, 67.7
"Montague County, Texas",48337,52.8 ,41.7, 63.6
"Randolph County, Alabama",01111,52.8 ,37.9, 67.7
"Reeves County, Texas",48389,52.8 ,36.4, 68.8
"Washington County, Arkansas",05143,52.8 ,43.0, 62.7
"Clay County, Alabama",01027,52.7 ,38.2, 67.3
"Hart County, Georgia",13147,52.7 ,40.1, 65.2
"Marion County, Illinois",17121,52.7 ,37.7, 67.4
"McIntosh County, North Dakota",38051,52.7 ,38.5, 66.7
"Mendocino County, California",06045,52.7 ,38.4, 66.9
"Pocahontas County, West Virginia",54075,52.7 ,38.4, 67.3
"Yukon-Koyukuk Census Area, Alaska",02290,52.7 ,38.9, 66.6
"Caldwell County, North Carolina",37027,52.6 ,49.1, 56.0
"Douglas County, Missouri",29067,52.6 ,38.0, 67.4
"Glascock County, Georgia",13125,52.6 ,36.4, 68.5
"Haskell County, Kansas",20081,52.6 ,37.5, 67.3
"Houston County, Texas",48225,52.6 ,37.4, 67.7
"Lamb County, Texas",48279,52.6 ,37.0, 68.1
"Polk County, Texas",48373,52.6 ,37.7, 67.4
"Sullivan County, Missouri",29211,52.6 ,37.3, 67.8
"Uintah County, Utah",49047,52.6 ,41.2, 64.8
"Fulton County, Arkansas",05049,52.5 ,41.5, 63.2
"Jackson Parish, Louisiana",22049,52.5 ,37.2, 67.7
"Merced County, California",06047,52.5 ,41.9, 63.2
"Starke County, Indiana",18149,52.5 ,37.9, 66.9
"Treutlen County, Georgia",13283,52.5 ,37.2, 67.9
"Washington County, Missouri",29221,52.5 ,38.0, 67.2
"Armstrong County, Pennsylvania",42005,52.4 ,47.2, 57.6
"Rockcastle County, Kentucky",21203,52.4 ,39.2, 65.5
"Sevier County, Arkansas",05133,52.4 ,38.8, 66.1
"Summit County, Ohio",39153,52.4 ,48.5, 56.3
"Tensas Parish, Louisiana",22107,52.4 ,36.2, 68.4
"Los Angeles County, California",06037,52.3 ,48.4, 56.3
"Murray County, Georgia",13213,52.3 ,38.2, 66.6
"Shelby County, Kentucky",21211,52.3 ,44.3, 60.3
"Edwards County, Texas",48137,52.2 ,35.8, 68.6
"Menifee County, Kentucky",21165,52.2 ,37.4, 67.0
"Alexander County, North Carolina",37003,52.1 ,37.2, 66.9
"Iron County, Missouri",29093,52.1 ,36.8, 67.3
"Montgomery County, Kansas",20125,52.1 ,39.4, 65.1
"Orange County, Florida",12095,52.1 ,43.1, 61.2
"Washington County, Mississippi",28151,52.1 ,40.0, 64.6
"Duval County, Texas",48131,52.0 ,35.9, 68.2
"Jefferson Davis County, Mississippi",28065,52.0 ,37.4, 66.7
"Sioux County, North Dakota",38085,52.0 ,37.3, 66.7
"Union Parish, Louisiana",22111,52.0 ,38.0, 66.0
"Rio Blanco County, Colorado",08103,51.9 ,36.5, 67.0
"Texas County, Oklahoma",40139,51.9 ,37.5, 66.4
"Todd County, South Dakota",46121,51.9 ,39.7, 64.7
"Ben Hill County, Georgia",13017,51.8 ,37.0, 66.7
"San Bernardino County, California",06071,51.8 ,44.1, 59.7
"Galveston County, Texas",48167,51.7 ,44.1, 59.5
"Jim Hogg County, Texas",48247,51.7 ,35.3, 67.8
"Johnson County, Georgia",13167,51.7 ,36.2, 66.9
"Webster County, Nebraska",31181,51.7 ,38.2, 65.5
"East Carroll Parish, Louisiana",22035,51.6 ,36.2, 66.8
"Gila County, Arizona",04007,51.6 ,40.6, 63.5
"Terrell County, Georgia",13273,51.6 ,36.4, 66.5
"Wyoming County, West Virginia",54109,51.6 ,37.5, 65.8
"Yuma County, Arizona",04027,51.6 ,40.1, 63.4
"Anderson County, Texas",48001,51.5 ,36.4, 66.5
"Calhoun County, Georgia",13037,51.5 ,36.5, 66.7
"Daviess County, Indiana",18027,51.5 ,37.2, 65.9
"Parmer County, Texas",48369,51.5 ,35.9, 66.8
"Uvalde County, Texas",48463,51.5 ,35.1, 67.6
"Yuma County, Colorado",08125,51.5 ,36.9, 65.8
"Kingfisher County, Oklahoma",40073,51.4 ,37.2, 65.9
"Whitley County, Indiana",18183,51.4 ,40.0, 62.9
"Clinton County, Missouri",29049,51.3 ,41.9, 60.6
"La Paz County, Arizona",04012,51.3 ,37.0, 65.5
"Hidalgo County, New Mexico",35023,51.2 ,36.3, 66.1
"Valdez-Cordova Census Area, Alaska",02261,51.2 ,38.1, 65.0
"Rolette County, North Dakota",38079,51.1 ,38.2, 64.5
"Warren County, Georgia",13301,51.1 ,35.3, 66.5
"Echols County, Georgia",13101,51.0 ,35.5, 66.4
"El Paso County, Texas",48141,51.0 ,40.8, 61.9
"Evangeline Parish, Louisiana",22039,51.0 ,36.7, 65.4
"Hardee County, Florida",12049,50.9 ,38.1, 64.0
"Buffalo County, South Dakota",46017,50.8 ,36.0, 65.7
"Latimer County, Oklahoma",40077,50.8 ,35.7, 65.9
"Washington Parish, Louisiana",22117,50.8 ,41.0, 60.7
"Eddy County, New Mexico",35015,50.7 ,38.9, 62.9
"Graham County, North Carolina",37075,50.7 ,35.5, 66.0
"Zavala County, Texas",48507,50.7 ,34.4, 67.0
"Dixie County, Florida",12029,50.6 ,37.7, 64.0
"Glades County, Florida",12043,50.6 ,35.2, 66.0
"Lynn County, Texas",48305,50.6 ,34.3, 66.7
"Atkinson County, Georgia",13003,50.5 ,35.7, 65.2
"Dimmit County, Texas",48127,50.5 ,34.3, 66.7
"Monroe County, Arkansas",05095,50.5 ,35.2, 65.6
"Morrow County, Oregon",41049,50.5 ,36.2, 64.9
"Glasscock County, Texas",48173,50.4 ,34.0, 66.7
"Whitfield County, Georgia",13313,50.4 ,37.7, 63.3
"Yakima County, Washington",53077,50.4 ,39.8, 61.9
"Lee County, Illinois",17103,50.3 ,35.6, 65.1
"Leon County, Texas",48289,50.3 ,35.1, 65.4
"Winkler County, Texas",48495,50.3 ,33.9, 66.6
"Chattooga County, Georgia",13055,50.2 ,35.4, 65.1
"Grayson County, Texas",48181,50.2 ,34.9, 65.4
"Dixon County, Nebraska",31051,50.1 ,40.7, 59.8
"Buchanan County, Virginia",51027,50.0 ,35.5, 64.5
"Telfair County, Georgia",13271,50.0 ,35.0, 65.0
"Wolfe County, Kentucky",21237,49.9 ,35.7, 64.4
"Owsley County, Kentucky",21189,49.8 ,35.2, 64.4
"Tulare County, California",06107,49.7 ,39.8, 59.7
"Val Verde County, Texas",48465,49.6 ,33.2, 66.0
"Ford County, Kansas",20057,49.4 ,36.6, 62.6
"Malheur County, Oregon",41045,49.3 ,35.1, 63.7
"Concho County, Texas",48095,49.2 ,33.1, 65.5
"Brazoria County, Texas",48039,49.1 ,38.1, 60.1
"Cochran County, Texas",48079,49.1 ,32.7, 65.7
"Seward County, Kansas",20175,49.1 ,35.1, 63.3
"Pemiscot County, Missouri",29155,49.0 ,37.4, 60.8
"Waller County, Texas",48473,49.0 ,35.4, 62.4
"Issaquena County, Mississippi",28055,48.9 ,32.6, 65.4
"Sharkey County, Mississippi",28125,48.9 ,33.7, 63.9
"Mellette County, South Dakota",46095,48.8 ,36.1, 62.0
"Milam County, Texas",48331,48.8 ,34.1, 63.5
"Adams County, Ohio",39001,48.7 ,35.7, 62.3
"Hendry County, Florida",12051,48.4 ,35.7, 61.5
"Nobles County, Minnesota",27105,48.4 ,35.4, 62.0
"San Patricio County, Texas",48409,48.4 ,33.4, 63.6
"Walworth County, South Dakota",46129,48.3 ,33.9, 63.0
"Culberson County, Texas",48109,48.2 ,31.7, 64.6
"Oglala Lakota, South Dakota",46102,48.2 ,36.5, 60.8
"Lee County, Virginia",51105,48.0 ,33.7, 62.5
"Dallam County, Texas",48111,47.9 ,32.0, 64.3
"Elk County, Kansas",20049,47.9 ,33.2, 62.9
"Pecos County, Texas",48371,47.9 ,31.8, 64.4
"Wayne County, Kentucky",21231,47.9 ,34.2, 61.9
"Brooks County, Texas",48047,47.8 ,31.5, 64.2
"Apache County, Arizona",04001,47.7 ,36.9, 59.4
"McDowell County, West Virginia",54047,47.7 ,33.5, 62.1
"Clinton County, Illinois",17027,47.6 ,32.9, 62.7
"Willacy County, Texas",48489,47.6 ,31.1, 64.2
"Adair County, Oklahoma",40001,47.4 ,34.4, 60.5
"Lamoille County, Vermont",50015,47.4 ,44.2, 50.7
"Grant County, Kansas",20067,47.2 ,32.9, 61.7
"Hansford County, Texas",48195,47.0 ,30.8, 63.4
"Adams County, Washington",53001,46.7 ,33.7, 60.1
"Moore County, Texas",48341,46.7 ,30.5, 62.9
"Cameron County, Texas",48061,46.6 ,32.6, 60.9
"Stewart County, Georgia",13259,46.4 ,31.2, 61.9
"Quitman County, Georgia",13239,46.3 ,31.3, 61.6
"Woodruff County, Arkansas",05147,46.2 ,31.4, 61.2
"La Salle County, Texas",48283,46.1 ,29.9, 62.7
"Montgomery County, Georgia",13209,46.1 ,31.3, 61.4
"Terry County, Texas",48445,46.1 ,30.6, 61.5
"Yoakum County, Texas",48501,45.9 ,29.5, 62.6
"Finney County, Kansas",20055,45.7 ,33.6, 58.6
"Wheeler County, Georgia",13309,45.7 ,31.0, 60.7
"Appling County, Georgia",13001,45.6 ,32.4, 59.1
"LaGrange County, Indiana",18087,45.4 ,31.1, 60.2
"Frio County, Texas",48163,45.0 ,29.1, 61.4
"Lincoln County, Kentucky",21137,45.0 ,35.1, 54.9
"Jefferson County, Georgia",13163,44.9 ,30.8, 59.4
"Gaines County, Texas",48165,44.5 ,28.3, 61.3
"Garza County, Texas",48169,44.5 ,28.3, 60.9
"Franklin County, Georgia",13119,44.2 ,32.5, 56.2
"Lea County, New Mexico",35025,44.0 ,32.7, 56.3
"Maverick County, Texas",48323,42.8 ,26.6, 59.5
"Zapata County, Texas",48505,42.6 ,26.7, 59.0
"Lee County, Arkansas",05077,42.3 ,28.2, 56.7
"Clark County, Idaho",16033,41.9 ,26.9, 57.7
"Hidalgo County, Texas",48215,41.9 ,32.6, 51.7
"Luna County, New Mexico",35029,41.8 ,29.2, 55.3
"Dorchester County, South Carolina",45035,41.1 ,35.1, 47.4
"Holmes County, Ohio",39075,39.7 ,25.5, 54.8
"Starr County, Texas",48427,38.3 ,28.1, 49.0
"McKinley County, New Mexico",35031,37.2 ,29.4, 45.7
"Hudspeth County, Texas",48229,36.5 ,21.5, 52.9
"Presidio County, Texas",48377,33.5 ,19.5, 48.6
"Chambers County, Texas",48071,29.2 ,23.0, 35.6
"Wharton County, Texas",48481,29.1 ,16.8, 43.1
"Kenedy County, Texas",48261,9.6 ,1.2, 22.4
"Webb County, Texas",48479,7.6 ,2.8, 14.8
"Puerto Rico",72001,data not available

Created by statecancerprofiles.cancer.gov on 12/12/2024 12:14 pm.
"(3) Estimates are based on a statistical model which combines information from the Behavioral Risk Factor Surveillance System and the National Health Interview Survey to correct for nonresponse and undercoverage bias and are enhanced in small areas by borrowing information from similar areas across the nation. For more information, visit sae.cancer.gov."
"Alaska Census Area Name Change: please note that Wade Hampton Census Area, AK (FIPS code=02270) was renamed effective July 1, 2015, and the new name is Kusilvak Census Area (FIPS Code=02158). This website now uses Kusilvak."

"South Dakota County Name Change: please note that Shannon County, SD (FIPS code=46113) was renamed effective May 1, 2015, and the new name is Oglala Lakota County (FIPS Code=46102). This website now uses Oglala Lakota."


"Note: This website still uses Connecticut counties instead of planning regions for consistency of geographies across data topics. If/when all data sources have new planning regions, then this website will switch to using them. 2013 Rural-Urban Continuum Codes will be used for Connecticut counties."

Data for United States does not include Puerto Rico.
